"commodity","horizon","beta_pre","beta_post","beta_diff","n_pre","n_post","nvalid","lower_diff90","lower_diff68","upper_diff68","upper_diff90","lower_pre90","lower_pre68","upper_pre68","upper_pre90","lower_post90","lower_post68","upper_post68","upper_post90"
"Coffee",13,-0.267474351205989,-0.841664119395551,-0.574189768189562,163,179,500,-1.7836846449225,-1.23376722530689,0.601682242869676,1.39432236565618,-2.01154808893117,-1.24131964520409,0.297175553067239,0.671158223488739,-1.66901095456395,-1.29109471963199,-0.340109435449006,-0.069797225777855
"Coffee",14,0.0859630703560955,-0.786019578203632,-0.871982648559727,163,178,500,-2.17579042997572,-1.60744261334137,0.333586130529883,1.24644383831263,-1.81375421916698,-0.944421353017926,0.727271239815129,1.04782160972226,-1.66678114794762,-1.23311266425328,-0.291074396029519,-0.0427544415022339
"Coffee",15,0.324330601625544,-0.579154643321108,-0.903485244946652,163,177,500,-2.31201556941843,-1.61726750868799,0.39669766185088,1.39186617689834,-1.7645522884911,-0.872964261845817,0.983479078360628,1.37130066538553,-1.43396048173505,-1.04694644969854,-0.0642384878491796,0.163877079974228
"Coffee",16,0.206330436070399,-0.664480652722972,-0.870811088793371,163,176,500,-2.2030196144692,-1.66604820960852,0.342902363376553,1.27953184651217,-1.79547178257844,-0.877993231234518,0.887483135526621,1.26314354828628,-1.57310109495709,-1.12538874563301,-0.162510538849849,0.0796799411978726
"Coffee",17,0.256144552939696,-0.72470632543066,-0.980850878370356,163,175,500,-2.08493536483652,-1.61088830142041,0.25859545264291,1.299258652984,-1.73421388070786,-0.881107761535138,0.794437218575615,1.18866692642754,-1.48974521511457,-1.11176491448626,-0.245864470167277,0.013799997964731
"Coffee",18,-0.00536076366242222,-0.793519700070077,-0.788158936407655,163,174,500,-1.73325587666105,-1.32586473715865,0.439042110500295,1.32016837484698,-1.89241992719596,-1.0285720007608,0.503562744772382,0.921481618954323,-1.39199054276134,-1.1032189604678,-0.310185129873303,-0.0646968433710334
"Coffee",19,-0.0377850002525699,-0.611894537879046,-0.574109537626476,163,173,500,-1.67252030551044,-1.16928819778434,0.773745210718443,1.65357489527897,-1.93266387353101,-1.17370355979564,0.419105425528452,0.870612936878296,-1.38928335138615,-1.03679433713935,-0.0608474929532072,0.241078449544914
"Coffee",20,0.159214988862449,-0.826955838825175,-0.986170827687624,163,172,500,-2.21006878501804,-1.68594104424375,0.288280443131739,1.22774449605848,-1.72618956319066,-0.922166772559201,0.823980530811612,1.26076676952482,-1.56613980178509,-1.21082910662417,-0.262138082677748,-0.00312596568619436
"Coffee",21,0.138315975705584,-0.728143586000681,-0.866459561706265,163,171,500,-2.07146144062314,-1.50574245196603,0.696075250913458,1.47942099882497,-1.85955055346978,-1.01828536458337,0.694073840302952,1.21882423354763,-1.48594330764035,-1.12209886238121,-0.0374816169320966,0.246427133073671
"Coffee",22,-0.0444829848299099,-0.628799737533076,-0.584316752703166,163,170,500,-1.92293874979789,-1.3106058054679,1.24091718101333,2.31626564567415,-2.67609361284596,-1.64970622033567,0.697970899297134,1.09324519679917,-1.38641438835148,-1.01027329720293,-0.0029176618293399,0.255534869868973
"Coffee",23,0.346802743217735,-0.616255977365325,-0.96305872058306,163,169,500,-2.37608031353439,-1.65450580098835,0.568945249414545,1.45483595555745,-1.83405168371438,-0.930682347863554,1.0052376011128,1.52458066838786,-1.34788904980325,-1.02791885340298,-0.030016125376177,0.248648162808592
"Coffee",24,0.124458500161479,-0.490646596276555,-0.615105096438034,163,168,500,-1.98887859212667,-1.34354370716108,0.939918742701875,1.71479814055933,-1.99755872830727,-1.08686459823593,0.735943636758119,1.31825396287692,-1.3239613604369,-0.942345676070441,0.200333997416351,0.484558242609225
"Copper",0,-0.0766144776527278,-0.0812130885186768,-0.00459861086594894,163,190,500,-0.446896911426155,-0.253612502813072,0.104972706806971,0.22577842406381,-0.267541925564332,-0.175900200351527,0.0781988680295873,0.224630189028628,-0.386886834751169,-0.246304856929785,0.00848376822277314,0.0730322044705825
"Copper",1,0.33363500739896,0.111517026480227,-0.222117980918733,163,190,500,-1.04590848875648,-0.657761327864286,-0.0802792461388799,0.0871325419704696,0.0703554177078709,0.194060295261289,0.722630908798761,1.02894270780201,-0.215916505954155,-0.0908028734495787,0.223221093608287,0.299817281052023
"Copper",2,0.292451070500696,0.365764242465419,0.0733131719647224,163,190,500,-0.505030641493563,-0.245465270824506,0.273158028517535,0.430027377518537,-0.051773089975943,0.0723250962036358,0.512035569194985,0.763033497684552,0.0369442178789944,0.154000258935558,0.476566055117421,0.540041730768008
"Copper",3,0.333016536442814,0.277731508101859,-0.0552850283409553,163,189,500,-0.536804174765908,-0.279576527357076,0.266790310280435,0.432406046079521,-0.136802669350651,0.0389192734041916,0.493994576803915,0.763736801459401,-0.0176559453556775,0.108249041696434,0.414576937465787,0.519755550248956
"Copper",4,0.559581131193583,0.173041988469864,-0.386539142723719,163,188,500,-0.984781784784799,-0.657485217833986,0.00882142885549901,0.211503930411047,0.0410250028557773,0.200363547698307,0.777037516944969,1.04936090864962,-0.108283556770463,0.000122855293797089,0.339841365418456,0.448320514043834
"Copper",5,0.582604452943424,0.0472613619524827,-0.535343090990942,163,187,500,-1.0464036598504,-0.824584052670059,-0.0934880085967804,0.200973670154066,-0.0834134260812002,0.172961699198807,0.850761548696081,1.05213642195715,-0.228071552959801,-0.112219056433647,0.227776550296934,0.345113393493774
"Copper",6,0.749381488252375,-0.0973901124628774,-0.846771600715253,163,186,500,-1.56424898448696,-1.22760808741154,-0.373468339627492,-0.112663932887716,0.0948388317001238,0.328810615958033,1.10128963686803,1.42503829999915,-0.370405766563306,-0.256447709538941,0.0635206254903872,0.181543579028079
"Copper",7,0.879662609019864,-0.048359074109341,-0.928021683129205,163,185,500,-1.76564180854867,-1.36734152350443,-0.455134306315345,-0.253227416242907,0.270834070502052,0.445555426818867,1.32374841176477,1.73742189709324,-0.257596192347808,-0.171001756305171,0.120297115371073,0.234075859094471
"Copper",8,0.976594193348721,-0.241730591921056,-1.21832478526978,163,184,500,-1.89771869279184,-1.61537432598243,-0.691889520562342,-0.424612074577514,0.30419491233601,0.51543493365076,1.31396879208276,1.65802794676274,-0.48516675142029,-0.407662314555543,-0.0363234983005999,0.112286635998731
"Copper",9,0.765793700795519,-0.245447596460816,-1.01124129725633,163,183,500,-1.70343039023553,-1.39574238840549,-0.53824868112955,-0.208321436632558,0.113101476206827,0.359606154088145,1.13371499032778,1.45418484624365,-0.524210256492374,-0.389986495332128,-0.0224932358401991,0.0992047721459746
"Copper",10,0.647990485250123,-0.175172854016763,-0.823163339266886,163,182,500,-1.80364448228368,-1.32211111779011,-0.390723393020841,-0.0543410201462281,0.017852665077066,0.253521740833142,1.15185346957483,1.4848595381132,-0.5569274214254,-0.359975937395659,0.0374328478074288,0.218503083884385
"Copper",11,0.725395665898212,-0.00241713584154829,-0.727812801739761,163,181,500,-1.8472241066312,-1.40797277711632,-0.301833936957588,-0.0038462042487378,0.0837901613680724,0.345234411614042,1.3920110160625,1.79024849210816,-0.415267386827796,-0.18594990792622,0.235841243388131,0.402263983157388
"Copper",12,0.763563688783282,0.104665395035378,-0.658898293747904,163,180,500,-1.95471070547929,-1.39613972086851,-0.308779858676542,0.0489950040495944,0.102759377409963,0.449770729478354,1.51228899550238,1.98252246270875,-0.225330474627783,-0.0672679161810344,0.318790227428837,0.489492763419202
"Copper",13,0.876969716401182,-0.143986003759982,-1.02095572016116,163,179,500,-2.29254935729028,-1.75071105646937,-0.529458375558372,-0.123215149007292,0.0832622995331296,0.414334422979886,1.62622169780149,2.12329988488093,-0.497163846042093,-0.344209796213722,0.0770980876424816,0.193089366254284
"Copper",14,0.922789102734184,-0.271291183478583,-1.19408028621277,163,178,500,-2.4191457317927,-1.8110469040043,-0.591590574600559,-0.233389908969843,0.0525919996973694,0.361759623649097,1.57755343969821,2.14613676560251,-0.649802057633955,-0.465554296233551,-0.0205344058190695,0.123150981939407
"Copper",15,1.29171086427523,-0.299955826595786,-1.59166669087102,163,177,500,-2.62923359325782,-2.09793886181167,-0.907359762076913,-0.500275762241248,0.32909686413311,0.663615323366911,1.76150433974889,2.29363389271897,-0.758261729316547,-0.572545539145713,-0.000323089511555339,0.171008914949066
"Copper",16,1.23870088974092,-0.183425179649419,-1.42212606939034,163,176,500,-2.40707572774688,-1.84738912641634,-0.564835243640607,-0.0997222908215126,0.118191649097248,0.487137179161678,1.65410725791497,2.16945773797802,-0.649166709932797,-0.410495697761791,0.173956666638739,0.364819362288823
"Copper",17,1.30986724077094,-0.205921025212085,-1.51578826598302,163,175,500,-2.42394903588539,-1.89201518105812,-0.660558532547083,-0.168568968695962,0.118446414352277,0.576404174397949,1.66665319977051,2.09824467299152,-0.697868607095765,-0.488002954078218,0.169853497278932,0.351319715457125
"Copper",18,1.29406289397616,-0.262558026421526,-1.55662092039769,163,174,500,-2.47323973046363,-1.92510816084368,-0.674800707102225,-0.227256076347672,0.131482904418378,0.556577986772596,1.67372125982413,2.07322786423146,-0.746678019404267,-0.502112459295399,0.12836855414354,0.319481372854645
"Copper",19,1.07464817716202,-0.356269862684423,-1.43091803984645,163,173,500,-2.29185322313434,-1.81884053277525,-0.448111279447923,0.107231875272296,-0.236482545505489,0.300669169377658,1.41810411100136,1.78484249472811,-0.944181410924238,-0.638623178769436,0.0814873085661883,0.322901043888181
"Copper",20,1.1055972947331,-0.397897038018295,-1.5034943327514,163,172,500,-2.30000876073171,-1.83433717044489,-0.580340238360857,-0.0443153765657551,-0.11717658598676,0.298568429632459,1.42055006849637,1.84706507775212,-0.933209422937968,-0.638718119895337,0.00780962012863199,0.225621134255626
"Copper",21,1.05623036353287,-0.319096579540425,-1.37532694307329,163,171,500,-2.31351905909915,-1.75574415642323,-0.404762416458992,0.0922146659678388,-0.169338624310992,0.24572115035898,1.46488192247277,1.89064348209744,-0.88543612567029,-0.578373112800431,0.108623453657278,0.35289564999248
"Copper",22,0.83470277286587,-0.425368410496771,-1.26007118336264,163,170,500,-2.20896232160731,-1.75167085014566,-0.32795367280862,0.282951248363502,-0.403652500342929,0.0216721356377726,1.27168319404194,1.81636469928984,-0.909450621595099,-0.633026010115593,-0.0309841052031271,0.182126944171585
"Copper",23,0.928178142376068,-0.594255649138187,-1.52243379151425,163,169,500,-2.56330628284985,-2.00021422224456,-0.629966652476324,0.00580218106223187,-0.355243195821108,0.117660678445266,1.44682815750579,1.96691075337117,-1.02071093880767,-0.793505028571927,-0.238454358790937,0.00505546586044618
"Copper",24,0.907682125912208,-0.609439237669519,-1.51712136358173,163,168,500,-2.65484796402152,-2.03470174581341,-0.565195659776061,-0.081301222320749,-0.321957456887517,0.110165002861712,1.41833662883541,2.0138116426269,-1.11385895248593,-0.85880214991159,-0.151153456616312,0.0968651793767043
"Gold",0,0.01933894251559,-0.129237349158503,-0.148576291674093,163,190,500,-0.382067566421831,-0.299831409339031,-0.0880109669524543,-0.0165814225851298,-0.100821226349928,-0.027454218336115,0.104639658546049,0.161553426017693,-0.290257113953557,-0.224796971259962,-0.0811799050738485,-0.0345617436449055
"Gold",1,0.0273851058033177,-0.0354800352859173,-0.062865141089235,163,190,500,-0.35990980413153,-0.249555273851692,0.0177671621275713,0.117443432475849,-0.133007163267586,-0.0310013712807203,0.144993743078835,0.222468508616291,-0.215964402053833,-0.142069062191679,0.0352544640151504,0.084439261713637
"Gold",2,0.0954117288649383,0.079371404819931,-0.0160403240450072,163,190,500,-0.304141783549371,-0.199934672721147,0.118042222959887,0.239972807983497,-0.0684745424499394,0.0183985534574256,0.207653952091436,0.285133576016471,-0.115637588258715,-0.0651810736781121,0.196747093730261,0.276198060103827
"Gold",3,0.0748397918858882,0.0731530688324386,-0.00168672305344959,163,189,500,-0.347312535535516,-0.198920265864304,0.215223392924035,0.354258120423723,-0.24063602663139,-0.0603265686971907,0.213703423203901,0.295150331923149,-0.150755572854193,-0.0608324593919828,0.227382219403399,0.329851492272291
"Gold",4,0.0961928248120305,0.0960665506313867,-0.000126274180643829,163,188,500,-0.387664029575787,-0.263342353140466,0.231056525809491,0.376175414918976,-0.0943504095863402,0.00869087395963332,0.278288593129511,0.41186132428273,-0.191071317446137,-0.0685575405014851,0.295629078537576,0.426050476444505
"Gold",5,-0.121207935618097,-0.00563980390881277,0.115568131709284,163,187,500,-0.295457800082302,-0.16038580969728,0.337188344344636,0.478473391646173,-0.349979998397585,-0.220497111340258,0.0820095824565991,0.197933718626765,-0.271575668499257,-0.165616582622222,0.171632642493223,0.280122976344192
"Gold",6,0.00152810988192224,-0.0902186421060762,-0.0917467519879984,163,186,500,-0.515631099996329,-0.362870724969618,0.129862550429743,0.315587348726506,-0.263167743044337,-0.122520222263135,0.215743979783425,0.343897035921516,-0.319445341577178,-0.221387090015602,0.0806271254492862,0.173935859050007
"Gold",7,0.209590663675154,-0.178781244109942,-0.388371907785096,163,185,500,-0.875165249469036,-0.671002877912813,-0.163835443688266,0.00325004493665737,-0.0472319236681318,0.0770523673038502,0.440690170464722,0.609415327422266,-0.419045278814204,-0.318281317450464,0.00842070773187328,0.117826621399404
"Gold",8,0.18834802018304,-0.162774106589393,-0.351122126772433,163,184,500,-0.867255864133924,-0.648530528546508,-0.117855426593899,0.049956307830067,-0.0580653722170101,0.0637234895321369,0.437698309636727,0.596209769742368,-0.426444934554469,-0.300210678192418,0.0338987424413718,0.142578845026304
"Gold",9,0.143553424097884,-0.150960185023517,-0.294513609121401,163,183,500,-0.884801723054881,-0.656875661059302,-0.0478576724801827,0.12856054234712,-0.0990288657956456,0.023985359609774,0.445327044338949,0.626106852210434,-0.436362949505577,-0.293613608103816,0.0756997516046288,0.185622417995237
"Gold",10,0.0600675965459751,-0.101993872775149,-0.162061469321125,163,182,500,-0.894204989339571,-0.589789426586823,0.0882179106833199,0.334539198784708,-0.25788375196953,-0.0835902624804153,0.420522691118004,0.694155966228217,-0.385643292378455,-0.271309388526916,0.12706728081199,0.261821746271132
