"commodity","horizon","beta_pre","beta_post","beta_diff","n_pre","n_post","nvalid","lower_diff90","lower_diff68","upper_diff68","upper_diff90","lower_pre90","lower_pre68","upper_pre68","upper_pre90","lower_post90","lower_post68","upper_post68","upper_post90"
"Gold",22,-0.163928274377101,-0.225505697575118,-0.0615774231980163,115,170,500,-0.992873115779252,-0.625839677781226,0.426145986461999,0.801505934531092,-0.780958862667609,-0.530432881244007,0.192290117846369,0.50612321326293,-0.876233445843089,-0.638170904974613,0.110554258627399,0.372713198489214
"Gold",23,-0.131653954115502,-0.335827672941818,-0.204173718826315,115,169,500,-1.16968538854552,-0.811863958603769,0.319456912009739,0.73774234479109,-0.872026237844877,-0.529114331744916,0.248448575213708,0.528263171575451,-1.01348522756556,-0.78381566913694,0.0103371628170645,0.272903846415288
"Gold",24,-0.140267912200252,-0.403166461128124,-0.262898548927872,115,168,500,-1.30413208877709,-0.880554193267221,0.308151742365026,0.815180504235601,-0.968217998823421,-0.588607623448522,0.236537956210915,0.523941763445273,-1.1109942326439,-0.835532487554313,-0.044728793893812,0.24619674328077
"Oil",0,0.0589098514998059,0.362354066136817,0.303444214637011,115,190,500,-0.353882983360212,-0.187163153106917,0.488441194978029,0.728820081048746,-0.316119712321859,-0.150609498623626,0.30834640491259,0.450275662512673,-0.0976589764569397,-0.0131627878942033,0.511940439670384,0.649022803523265
"Oil",1,0.480980745218559,0.515296515210074,0.0343157699915153,115,190,500,-1.04138225463018,-0.731885973057598,0.331745741957819,0.658090981994137,-0.0698537120430038,0.155203380521764,0.912870528052979,1.19672163489818,-0.142175770308655,-0.000411221088001403,0.717786345140205,0.940981525961156
"Oil",2,0.466972229340022,0.327385744636896,-0.139586484703126,115,190,500,-1.13691629088297,-0.787345721430566,0.229547598592894,0.558843205276671,-0.157316649699468,0.123003034533265,0.913566295717474,1.22880253382175,-0.1811841337606,-0.0309200611590548,0.499784837434269,0.670378650755894
"Oil",3,0.0880390050477179,0.253317470253972,0.165278465206254,115,189,500,-0.815173379778176,-0.529843540050372,0.618712442838433,0.940791513369613,-0.619544868627176,-0.31984997503998,0.576812423041234,0.891003948160796,-0.312052383432104,-0.095317080475752,0.447529147304349,0.614165276590992
"Oil",4,-0.0508917905946938,0.369656224933179,0.420548015527873,115,188,500,-0.766347639087841,-0.404677023300022,0.842975265073886,1.19037819075341,-0.818732560752863,-0.51904162159555,0.529672003954445,0.888832459918561,-0.271203093733896,-0.105590798555013,0.552332449147919,0.746364384706571
"Oil",5,0.00475757785570691,0.272775135586244,0.268017557730537,115,187,500,-0.949108810117768,-0.569756247427444,0.76220608258198,1.10573009883529,-0.862895992238366,-0.532174182957581,0.630624532903538,0.993648430997501,-0.405673430983592,-0.159200583176387,0.496144931509442,0.669501321756344
"Oil",6,0.586459290814443,-0.0130844005470916,-0.599543691361535,115,186,500,-2.05532879842581,-1.54887008622256,-0.0233315520966589,0.443289740860388,-0.433457576663678,-0.015276796755342,1.30086722770151,1.72272525286415,-0.793909035195041,-0.54304639014778,0.291901993674868,0.521733041766299
"Oil",7,0.692176251981246,0.202596518333902,-0.489579733647343,115,185,500,-1.9680436097246,-1.43383278697145,0.166302943260341,0.629071253367913,-0.369360237557174,0.0268525274248572,1.38492939804481,1.83115307160813,-0.563309509690797,-0.295060463239263,0.502126659796983,0.789046942098811
"Oil",8,0.930612968169384,-0.0273810272644929,-0.957993995433876,115,184,500,-2.49705418423578,-1.97051918226422,-0.318745608580667,0.219936089240591,-0.140359083002791,0.250115800134957,1.71514273088801,2.13729867171825,-0.899693021106503,-0.579546415583701,0.284512308579857,0.557357867275861
"Oil",9,0.974216512862841,0.273070888216703,-0.701145624646138,115,183,500,-2.37490075364714,-1.74515525903326,0.103755745395774,0.722798863572295,-0.220124523746522,0.278232247073172,1.75763329338869,2.15021869590713,-0.802890632907111,-0.378172674043554,0.725189259100196,1.13357460768158
"Oil",10,0.694375926183017,0.2573199788338,-0.437055947349217,115,182,500,-1.98109294634014,-1.47827391035041,0.32014910821352,0.821440775291738,-0.399327730673708,0.0512042191218645,1.53103836706371,1.94855499258006,-0.653070878052562,-0.333068818411383,0.70269709529076,0.974395490274305
