"commodity","horizon","beta_pre","beta_post","beta_diff","n_pre","n_post","nvalid","lower_diff90","lower_diff68","upper_diff68","upper_diff90","lower_pre90","lower_pre68","upper_pre68","upper_pre90","lower_post90","lower_post68","upper_post68","upper_post90"
"Coffee",17,0.216026281879156,-0.641586513202518,-0.857612795081673,151,175,500,-2.35057028939126,-1.65706380841664,0.381634829841202,1.37908920435401,-1.83912023781688,-0.739579219776863,0.868225342248402,1.30250377059758,-1.71882963729796,-1.30266821575425,0.0794000432575862,0.462246723636752
"Coffee",18,-0.0309702504333115,-0.691639608443792,-0.660669358010481,151,174,500,-2.14693284949951,-1.51361137698451,0.501805043862011,1.41251115278456,-1.95417194519345,-0.935272865284067,0.601945097307634,1.11618553085383,-1.62570629183022,-1.29106919517458,0.0260640624236254,0.367954803726546
"Coffee",19,-0.0223784604971704,-0.504619392301337,-0.482240931804166,151,173,500,-2.0774957410582,-1.34369775625847,0.711883222778181,1.50637766998059,-1.60056928976875,-0.900279897288742,0.717091764715208,1.21195352820405,-1.53374018194927,-1.08423282380931,0.288147683410769,0.686448000765681
"Coffee",20,0.0723059984032047,-0.76592976408324,-0.838235762486445,151,172,500,-2.55536169065384,-1.77242102519239,0.484088795408472,1.36948852909118,-1.77501407128532,-0.982785596255923,0.830104877400628,1.31939297142114,-1.7867535459706,-1.40677134608695,0.0603218083537265,0.425893278346641
"Coffee",21,-0.00933972242348441,-0.689541960579461,-0.680202238155976,151,171,500,-2.5088289618807,-1.67127297951292,0.739230461226853,1.47920493587477,-1.83140218353186,-1.05976154709386,0.843125687006514,1.3646870116368,-1.74204658575959,-1.3172886897718,0.166327770239621,0.562370801928907
"Coffee",22,-0.179427931574391,-0.589208174602842,-0.409780243028451,151,170,500,-2.24648134879791,-1.38577300289653,1.13505286316929,2.29577626262969,-2.36496017684971,-1.5434156511391,0.727954125610871,1.32031226024144,-1.65047051840739,-1.2191066616044,0.302798755564659,0.774845933016007
"Coffee",23,0.143470070220847,-0.57093468486926,-0.714404755090107,151,169,500,-2.46637134944133,-1.67677740256196,0.671137118847166,1.66857224925331,-1.82770032807793,-0.974230784231417,0.933049741232068,1.40913760066237,-1.7483717757263,-1.29599391671784,0.387870334078788,0.832521273228485
"Coffee",24,-0.190695518290695,-0.454071275341189,-0.263375757050494,151,168,500,-1.99279754929606,-1.31063140223842,1.11291128239741,2.16272775830916,-2.02477845286735,-1.21265814215037,0.57486511477553,1.130172832035,-1.61501657686334,-1.13757370241713,0.376139188891905,0.905861906545913
"Copper",0,-0.0872400879941115,-0.0710976842869853,0.0161424037071262,163,190,500,-0.33547211464423,-0.179661623747717,0.162896112135491,0.299411363917612,-0.357238471909734,-0.240446948648647,0.0467695526339843,0.131545011784916,-0.303186977262755,-0.222795297317117,0.000808065653105714,0.057534122076653
"Copper",1,0.281049121527383,0.118868804792277,-0.162180316735105,163,190,500,-0.568157343337294,-0.43149707615083,0.0527934945306473,0.200013875508756,-0.0571228216760591,0.0821871222376209,0.4688590155103,0.6666692203667,-0.106441623457828,-0.0177604945388941,0.196592169646712,0.25608834248725
"Copper",2,0.269436001181192,0.371275240986975,0.101839239805783,163,190,500,-0.379040514908101,-0.209908305675834,0.412131965503127,0.620593912561449,-0.214437739046681,-0.0399353855698798,0.493176974889811,0.732342460983736,0.116755806984563,0.206681392702338,0.463848231918796,0.541087433367949
"Copper",3,0.319316280202878,0.280853596781639,-0.038462683421239,163,189,500,-0.620947347585336,-0.378125533385304,0.375533071319062,0.719364180514478,-0.429215968498847,-0.0721280484666737,0.613060797573187,0.81156380991083,0.00420923402510994,0.114776409060683,0.404443478802403,0.497223894704946
"Copper",4,0.515269562198431,0.172496820877214,-0.342772741321216,163,188,500,-0.98001591180161,-0.726182390155893,0.0631338469927099,0.364490075902265,-0.158579697039195,0.100352655092477,0.828850255183745,1.06615706529931,-0.127982283370727,-0.00709029682793613,0.322504370373639,0.411268258712799
"Copper",5,0.553125186962491,0.0404340092333967,-0.512691177729094,163,187,500,-1.17758522506765,-0.913548118422328,-0.0251882747362569,0.361685194271699,-0.294301812810774,0.0537030073910944,0.877320073386503,1.11856254924346,-0.26447534829141,-0.158742728057577,0.184870230879751,0.29617063474472
"Copper",6,0.723552035501206,-0.108659489206043,-0.832211524707249,163,186,500,-1.57269719933822,-1.28623289060216,-0.235852830905362,0.181944153118844,-0.303095364393008,0.120945110553411,1.11149222713664,1.3301733612963,-0.468354527268889,-0.31461251842835,0.0424383141203086,0.148116405367223
"Copper",7,0.81807396864091,-0.0600967593037507,-0.878170727944661,163,185,500,-1.61247319681956,-1.33343962274692,-0.321027491396667,-0.00186505671605232,0.000402865993558387,0.286335518099845,1.21408994922307,1.54930364043315,-0.354985906239533,-0.240349597327238,0.0844090805099771,0.195390019795823
"Copper",8,0.924214263849668,-0.257212940712052,-1.18142720456172,163,184,500,-2.00670463293184,-1.67951952292909,-0.580661183138902,-0.128693766496257,-0.0499526595121529,0.328122745478165,1.36321546677832,1.58188692747799,-0.602883332215586,-0.469505038292179,-0.0600577082789611,0.0782640663042588
"Copper",9,0.693406181195512,-0.246099918288796,-0.939506099484309,163,183,500,-1.79756664098159,-1.47810058588342,-0.326692403584635,0.0762215010403975,-0.268660610285065,0.134040851613815,1.19125447087417,1.46723952238759,-0.595471957288338,-0.477780855925957,-0.0103672297721828,0.105894320767972
